cleaned_comment,class,source_file
aimer film trop dark rapprocher trop livre joue harry potter c faire comédie,neg,clean_1.csv
harry potter 1 film juger connaissance cause agir film enfant.de personnage principal dilemme moral passer écriture ambiance enfance autant mauver donne indéniablement coté simpliste oeuvre prenon exemple séquence final trappe ridicule partie échec endiabler droit grand voldemort perdre légende fin film ailleurs être honnête effleurer intéressant fameu lore moment exploiter représentation aider effet spécial degueuler noter décor qualité chemin traverse grand salle notamment).j savoir film suite mature réussir artistiquement réalisation falloir juger état h.p 1 film moyen déplaise,neg,clean_1.csv
ben rowling épuiser cerveau œuvre copié collé roman fantastique tolkien exemple histoire cours film plonger enfantin naïveté final résultat donne bon film être dégoûter voir scène provenir œuvre envier mettre haut moyenne,neg,clean_1.csv
non y' vraiment moyen jamais savoir aller bout 2 tentative trop long trop vide histoire moyennent mauvais bon falloir univers trouver daniel radcliff nullité effarant bon pler enfant mieux,neg,clean_1.csv
film respecter grand partie livre mal espérer film faire aimer univers vraiment fan harry potter non marché pis jamais film avoir autant succès série original aucun rattraper,neg,clean_1.csv
joli film enfance amitié persévérance intéressant saga ensuite devenir,neg,clean_1.csv
sénario dériver chef oeuvre mise scène excès magie jeu acteur pitoyable enfanterie trop grand prive film 5 étoile décevant,neg,clean_1.csv
scénario acteur mal rédimantricateur triminarucalitèrement mettre gros mot vzuhuheuhruezurheriuhiurhurh vraiment porcherie déconseiller personne minimum rudimentaire,neg,clean_1.csv
harry potter école sorcier volet fabuleuse sager littéraire cinématographique saga culte jamais entendre harry potter bref film chris columbu maîtris bien univers dirige super bien acteur principal savoir daniel radcliff rupert grint emma watson attachant charismatique acteur robbie coltrane maggie smith alan rickman richard harris excellent mal richard harri vieux sorcier bientôt mourir vieux sorcier puissant préférer performance michael gambon remplacer partir épisode attention richard harri jouer mal loin bon part point avoir casting rêve côté visuel pur merveill musique ooh musique excellent légendaire john william servir meilleur partition musical bon travail fan saga littéraire regretter point absence peeve norbert dragon servir rien film important livre(il prendre bon partie livre regretter point problème columbus film respecter bien livre columbus tenir fidèle livre personnage preuve personnalité vouloir moment impact psychologique harry exemple miroir risèd être supprimer moment personnage preuve personnalité sert réci globalement volet excellent préférer livre bon harry potter débuter bien cinéma,pos,clean_1.csv
réussite total réalisateur chri colombu livre formidable adaptation célèbre sorcier adapter best-steller jk rowling plonger fois univers merveilleux enchanteur monde sorcier grace réalisation irréprochable passer décor magnifique retranscrire merveilleusement univers roman fantastique château ecole magie nommer poudlard servir bo envoûtant john william correspondre merveilleusement long métrage ensuite scénario captivant jusque bout connaissance petit sorcier lunette univer ensorceler respecter fidèlemer roman transporter merveilleux voyage pleine péripétie cours 2h20 film ajouter effet spécial spectaculaire mettre plein vue passer morceau bravoure épique bon note humour tendresse trer présent distribution choisir personnage émblématique simplement judicieux tete affiche jeune acteur daniel radcliff tire épingle jeu livrer bel prestation peau harry potter légendaire sorcier orphelin cicatrice forme éclair éprouver beaucoup sympathie personnage coté jeune héros ferrer connaissance multitude personnage haut couleur entoure interprétation irréprochable jeune sorcier herbe devenir meilleur ami composer amusant imature ronald weasley brillante hermione granger camper brio rupert grint emma waston alchimie nouer jeune acteur fonctionner merveill écran oublier protagoniste marquant albus dumbledore directeur poudlard protecteur héros passer sévère professeur métamorphose minerva mcgonagall intriguer professeur potion severu rogue sympathique professeur quirell donne cours défense contre force mal attendrissant gardien garde chasse rubeu hagrid interprétation respectif richard harri maggie smith alan rickman john hurt robbie coltrane jouer perfection personnage phare saga oublier antagoniste venir faire entrer puissant terrifier sorcier lord voldemort ombre plan épisode suite acte terrible commettre famille harry potter passer épouvantable famill adoption héros affreux durlsey composer vernon pétunier fils trer gâté dudley impeccablement jouer richard griffith fioner shaw harry melling arroger odieu drago malefoy ennemi jurer jeune sorcier ami venir compléter distribution haut vol conclusion harry potter ecole sorcier excellent episode introduction episode qualité parvenir panache poser base fabuleux saga cinématographique avérer fois féerique poétique drôle tendre epiqu inconditionnel roman jk rowling littéralement ange aventure inoubliable rentrer panthéon film marquant année 2000 opus largement hauteur livre grand plaisir,pos,clean_1.csv
excellent volet saga fabuleux histoire vraiment réussir univers magique génial jeune daniel radcliff parfaire peau harry potter rupert grint emma watson interpréter ron weasley hermione granger impeccable rôle acteur bon créature satisfaisanter bien fait image bon effet spécial bien réaliser émerveiller formidable décor lieux rencontré convaincant bien concevoir école poudlard absolument appréciable bien élaborer costume beal acteur bien maquiller objet vraiment satisfaisant bien fait ambiance plaisant musique bien composer partie final obstacle atteindre pierre philosophale convaincant émotion aventure absolument entraînant opus simplement super personnage sympathique attachant esthétisme soigner découvrir agréable merveilleux monde fantastique célèbre franchise jeune sorcier être magnifiquement bien imaginer encher plaisir,pos,clean_1.csv
spoiler livre intelligence adaptation fidèle œuvre j.k rowling porter grand écran grâce direction artistique sublime casting stellaire légende recrue cinéma.des enfant acteur daniel radcliff emma watson rupert grint rôle principal attèler brio tâche donner vie personnage univers harry potter «spoiler rêve rêver géant appeler hagrid venir aller école sorcier ouvrir oeil être placard »de naissance fin année ecole sorcellerie magie poudlard rencontre lier amitier ron weasley rupert grint hermione granger emma watson suivre premier aventure jeune harry potter daniel radcliff légende monde sorciers.un excellent film fantastique envoûter petit grand amateur magie cinématographique grand plaisir.4.4/5,pos,clean_1.csv
harry potter école sorcier marque premier saga cinématographique réussir saga littéraire.l' histoire bien mérite revenir j. k. rowling écart rapport œuvre original reproche faire film pertinent personnage bien écrire histoire manichéen adresse public âgé personnage principal pré adolescents).le casting bon acteur être bien trouver daniel radcliff particulier arriver aujourd'hui imaginer visage personnage emma watson rupert grint bien rôle bien caster robbie coltrane hagrid richard harri dumbledore alan rickman severu rogue maggie smith pr mcgonagall ian hart pr quirell.les effet irréprochable premier seconde oublier monde réel jeter magie scène aventure réussir fois divertissante plein tension.la musiqu john william absolument sublime colle parfaitement univers magique merveilleux harry potter rentrer meilleur mémorable composition artiste star war indiana jone dent mer).un excellent début cinéma saga,pos,clean_1.csv
